State	X2020.05.31	X2020.05.30	X2020.05.29	X2020.05.28	X2020.05.27	X2020.05.26	X2020.05.25	X2020.05.24	X2020.05.23	X2020.05.22	X2020.05.21	X2020.05.20	X2020.05.19	X2020.05.18	X2020.05.17	X2020.05.16	X2020.05.15	X2020.05.14	X2020.05.13	X2020.05.12	X2020.05.11	X2020.05.10	X2020.05.09	X2020.05.08	X2020.05.07	X2020.05.06	X2020.05.05	X2020.05.04	X2020.05.03	X2020.05.02	X2020.05.01	X2020.04.30	X2020.04.29	X2020.04.28	X2020.04.27	X2020.04.26	X2020.04.25	X2020.04.24	X2020.04.23	X2020.04.22	X2020.04.21	X2020.04.20	X2020.04.19	X2020.04.18	X2020.04.17	X2020.04.16	X2020.04.15	X2020.04.14	X2020.04.13	X2020.04.12	X2020.04.11	X2020.04.10	X2020.04.09	X2020.04.08	X2020.04.07	X2020.04.06	X2020.04.05	X2020.04.04	X2020.04.03	X2020.04.02	X2020.04.01	X2020.03.31	X2020.03.30	X2020.03.29	X2020.03.28	X2020.03.27	X2020.03.26	X2020.03.25	X2020.03.24	X2020.03.23	X2020.03.22	X2020.03.21	X2020.03.20	X2020.03.19	X2020.03.18	X2020.03.17	X2020.03.16	X2020.03.15	X2020.03.14	X2020.03.13	X2020.03.12	X2020.03.11	X2020.03.10	X2020.03.09	X2020.03.08	X2020.03.07	X2020.03.06	X2020.03.05	X2020.03.04	X2020.03.03	X2020.03.02	X2020.03.01	X2020.02.29	X2020.02.28	X2020.02.27	X2020.02.26	X2020.02.25	X2020.02.24	X2020.02.23	X2020.02.22	X2020.02.21	X2020.02.20	X2020.02.19	X2020.02.18	X2020.02.17	X2020.02.16	X2020.02.15	X2020.02.14	X2020.02.13	X2020.02.12	X2020.02.11	X2020.02.10	X2020.02.09	X2020.02.08	X2020.02.07	X2020.02.06	X2020.02.05	X2020.02.04	X2020.02.03	X2020.02.02	X2020.02.01	X2020.01.31	X2020.01.30	X2020.01.29	X2020.01.28	X2020.01.27	X2020.01.26	X2020.01.25	X2020.01.24	X2020.01.23	X2020.01.22
Mississippi	15501	15229	14790	14372	14044	13731	13458	13252	13005	12624	12222	11967	11704	11432	11296	11123	10801	10483	10090	9908	9674	9501	9378	9090	8686	8424	8207	7877	7550	7441	7212	6815	6569	6342	6094	5911	5718	5434	5153	4894	4716	4512	4274	3974	3793	3624	3360	3087	2942	2781	2642	2469	2260	2003	1915	1738	1638	1455	1358	1177	1073	937	847	758	663	579	485	377	320	249	207	140	80	50	34	21	12	10	6	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Missouri	13147	12962	12795	12673	12492	12291	12167	11988	11752	11558	11340	11232	11080	10945	10789	10675	10456	10317	10142	10006	9918	9844	9666	9489	9341	9102	8916	8754	8386	8154	7835	7562	7425	7303	7171	6997	6826	6625	6321	6137	5941	5807	5667	5517	5283	5111	4895	4686	4388	4160	4024	3799	3539	3327	3037	2722	2367	2291	2113	1834	1581	1327	1031	838	838	669	502	356	183	183	90	73	47	24	13	8	6	5	4	2	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Montana	515	505	493	485	481	479	479	479	479	479	479	478	471	470	468	468	466	462	462	461	459	458	458	458	456	456	456	457	455	455	453	453	451	451	449	448	445	444	442	439	437	433	433	426	422	415	404	399	394	387	377	365	354	332	319	299	286	265	243	227	208	184	171	154	129	108	71	53	46	34	31	20	16	12	10	8	7	7	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nebraska	13905	13654	13261	12976	12619	12355	12134	11989	11662	11425	11122	10846	10625	10348	10220	9772	9416	9075	8692	8572	8315	8234	7831	7190	6771	6438	6083	5910	5326	4838	4281	3784	3374	3358	3028	2732	2421	2124	1813	1722	1648	1474	1287	1138	1066	952	901	871	814	791	700	635	567	519	447	409	363	321	279	246	210	172	145	108	96	85	73	61	52	50	48	38	32	27	24	21	18	17	14	13	10	5	3	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nevada	8593	8495	8350	8208	8113	7997	7879	7770	7696	7401	7255	7166	7046	6906	6857	6662	6614	6499	6394	6311	6152	6098	6028	5884	5766	5663	5594	5491	5426	5311	5227	4998	4898	4805	4690	4602	4539	4398	4208	4081	3937	3830	3728	3626	3524	3321	3211	3088	2971	2836	2700	2584	2456	2318	2087	1953	1836	1742	1514	1458	1279	1113	1008	738	621	535	420	321	278	245	190	124	109	95	55	55	45	21	20	11	7	5	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NewHampshire	4545	4492	4386	4286	4231	4197	4149	4089	4089	3935	3868	3721	3652	3596	3556	3464	3464	3299	3239	3160	3160	3011	2947	2843	2740	2636	2588	2588	2429	2310	2146	2054	2010	1938	1864	1787	1720	1670	1588	1491	1491	1392	1342	1287	1287	1139	1139	1020	985	929	885	819	788	788	715	669	621	540	479	415	415	314	314	214	187	158	137	108	101	78	65	55	44	39	26	17	13	13	7	6	6	4	4	4	4	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NewJersey	160445	159608	158844	157815	156628	155764	155092	154154	153104	152719	151472	150399	149013	148039	146334	145089	143905	142704	141560	140743	139945	138532	137085	135454	133635	131890	130593	128269	126744	123717	121190	118652	116264	113856	111188	109038	105523	102196	99989	95865	92387	88806	85301	81420	78467	75317	71030	68824	64584	61850	58151	54588	51027	47437	44416	41090	37505	34124	29895	25590	22255	18696	16636	13386	11124	8825	6876	4402	3675	2844	1914	1327	890	742	427	267	178	98	50	50	30	24	15	11	6	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NewMexico	7624	7493	7364	7252	7130	7026	6943	6795	6625	6472	6317	6192	6096	5938	5857	5662	5503	5364	5212	5069	4863	4778	4673	4493	4291	4138	4031	3850	3732	3513	3411	3213	2974	2823	2726	2660	2521	2379	2210	2072	1971	1845	1798	1711	1597	1484	1407	1345	1245	1174	1091	1091	865	794	686	624	543	495	403	363	315	281	237	237	191	136	112	100	83	65	57	57	43	35	28	23	17	13	10	10	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NewYork	370770	369660	368284	366733	364965	363836	362764	361515	359926	358154	356458	354370	352845	351371	350121	348232	345813	343051	340661	338485	337055	335395	333122	330407	327649	323978	321192	318953	316415	312977	308314	304372	299691	295106	291996	288045	282143	271590	263460	257216	251690	247512	242786	236732	229642	222284	213779	202208	195031	188694	180458	170512	159937	149316	138863	130689	122031	113704	102863	92381	83712	75795	66497	59513	52318	44635	37258	30811	25665	20875	15168	10356	7102	4152	2382	1700	950	729	524	421	216	216	173	142	105	76	33	22	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NorthCarolina	28589	27673	26488	25412	24628	24140	23964	23222	22725	21618	20860	20122	19700	19023	18512	17982	17129	16507	15816	15346	15045	14764	14360	13868	13397	12758	12256	11848	11664	11509	10923	10509	9948	9568	9142	8830	8623	8052	7608	7220	6951	6764	6493	6140	5859	5465	5123	5024	4816	4520	4312	3908	3651	3426	3221	2870	2585	2402	2093	1857	1584	1498	1307	1040	935	763	636	504	398	297	255	184	137	97	63	40	33	32	23	15	12	7	7	2	2	2	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NorthDakota	2577	2554	2520	2481	2439	2422	2457	2418	2365	2317	2229	2095	1994	1931	1900	1848	1761	1647	1647	1571	1518	1491	1464	1425	1371	1323	1266	1225	1191	1153	1107	1067	1033	991	942	867	803	748	709	679	644	627	585	528	439	393	365	341	331	308	293	278	269	251	237	225	207	186	173	159	142	126	109	98	83	65	52	39	34	30	28	28	20	15	6	3	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ohio	35513	35034	34566	33915	33439	33006	32477	31911	31408	30794	30167	29436	28952	28454	27923	27474	26954	26357	25721	25250	24777	24081	23697	23016	22131	21576	20969	20474	19914	19335	18743	18027	17303	16128	15699	15963	15587	15169	14694	14117	13725	12919	11602	10222	9107	8414	7791	7280	6975	6604	6250	5878	5512	5148	4782	4450	4043	3739	3312	2902	2547	2199	1933	1653	1406	1137	867	704	564	442	351	247	169	119	88	67	50	36	13	13	5	4	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oklahoma	6506	6418	6338	6270	6229	6137	6090	6037	5960	5849	5680	5532	5489	5398	5310	5237	5086	4962	4852	4732	4613	4589	4490	4424	4330	4201	4127	4044	3972	3851	3748	3618	3473	3410	3280	3253	3193	3121	3017	2894	2807	2680	2599	2570	2465	2357	2263	2184	2069	1970	1868	1794	1684	1524	1472	1327	1252	1159	988	879	719	565	481	429	377	322	248	164	106	81	67	53	49	44	29	17	10	9	4	3	3	2	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oregon	4243	4185	4131	4086	4038	3967	3949	3927	3888	3864	3817	3801	3726	3687	3623	3612	3541	3479	3416	3286	3286	3228	3160	3068	2989	2916	2839	2759	2680	2635	2579	2510	2446	2354	2354	2311	2253	2177	2127	2059	2002	1956	1910	1844	1785	1736	1663	1633	1584	1527	1371	1321	1321	1239	1181	1132	1068	999	899	826	736	690	606	548	479	414	327	209	209	191	161	114	114	88	75	47	39	36	30	30	19	19	15	14	14	7	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pennsylvania	72546	72031	71339	70042	69417	68637	68186	67713	66983	66258	65392	63666	63666	63056	62234	61611	60622	59636	58698	57991	57154	56611	55316	54238	52915	51845	50957	50092	49267	48305	46971	45763	44366	43264	42050	41165	40049	38652	37053	35684	34528	33232	32284	31069	29441	27735	26490	25345	24199	22833	21655	19979	18228	16239	14559	12980	11510	10017	8420	7016	5805	4843	4087	3394	2751	2218	1687	1127	851	644	479	371	268	185	133	96	76	63	47	41	22	16	12	10	6	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RhodeIsland	14928	14819	14635	14494	14353	14210	14065	14065	13952	13736	13571	13356	12951	12795	12674	12434	12219	12016	11835	11614	11450	11274	10989	10779	10530	10205	9933	9652	9477	9289	8962	8621	8247	7926	7708	7439	7129	6699	6262	5845	5467	5098	4755	4479	4177	3838	3529	3251	2976	2665	2349	2015	1727	1450	1230	1082	922	806	709	657	566	489	402	294	239	203	165	132	124	106	83	66	54	44	33	23	21	20	20	14	5	5	3	3	3	2	3	2	2	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
